accountname,transactionstring1,ipaddress,deviceaction,deviceinboundinterface,sourceaddress,sourceport,deviceaddress,devicehostname,resourcegroupid,resourcegroupname,devicecustomstring1,devicedirection,devicefacility,resourcename,resourcetype,destinationaddress,destinationport,transportprotocol,customnumber1,customnumber10,customnumber6,customstring55,customstring74,invalid,categorybehavior,categoryobject,categoryoutcome,categoryseverity,customstring15,customstring57,customstring6,customstring63,customstring67,customstring68,customstring69,freq,transactionstring4,eventcity,eventcountry,eventlatitude,eventlongitude,eventregion,category,policyid,policyname,riskthreatname,violator,criticality,tenantname,SiemId,eventid,formatteddate,generationtime,publishedtime,receivedtime,risktypeid,indexedat,rawevent,week,month,hour,year,dayofweek,categorizedtime,dayofyear,dayofmonth,eventtime
"UNKNOWN","Checkpoint Next Generation Firewall Event","207.90.244.10","Accept","eth2","207.90.244.10","29011","10.83.152.35","chkmgmt-hisysmc","4","HSI_Checkpont_firewall","Standard","inbound","VPN-1 & FireWall-1","HSI_Checkpont_firewall","Check Point Next Generation Firewall","220.227.107.97","1935","TCP","17","65536","6","geo_protection","HISYSMC-FW1","false","Connection Request","Network","Success","0","","","","","","","","","","","United States","37.751","-97.822","North America","ALERT","1755","Hitachi Malicious IP detection_HSI","Activity from malicious address","Activityip","Medium","Hitachi Systems India Pvt Ltd","{0x65e4c1ec,0x1a,0x898530a,0x3fffcaad}","96626846-9069-4ed6-955e-9a0f62c4ae07","","2024-03-04 00:04:34","2024-03-03 23:58:00","2024-03-04 00:00:01","3588","2024-03-04 00:06:01","Mar  3 23:58:57 10.83.152.8 1 2024-03-03T18:29:33Z chkmgmt-hisysmc CheckPoint 51885 - [action:""Accept""; flags:""393216""; ifdir:""inbound""; ifname:""eth2""; logid:""65536""; loguid:""{0x65e4c1ec,0x1a,0x898530a,0x3fffcaad}""; origin:""10.83.152.35""; originsicname:""CN=HISYSMC-FW1,O=chkmgmt-hisysmc.microclinic.in.ynni43""; sequencenum:""17""; time:""1709490573""; version:""5""; __policy_id_tag:""product=VPN-1 & FireWall-1[db_tag={1E53ABA2-E497-2049-8566-3F2EB71B4FD5};mgmt=chkmgmt-hisysmc;date=1709376413;policy_name=Standard\]""; dst:""220.227.107.97""; dst_country:""IND""; inspection_information:""Geo-location inbound enforcement""; inspection_profile:""Geo_settings_upgraded_from_Recommended_Protection""; product:""VPN-1 & FireWall-1""; protection_type:""geo_protection""; proto:""6""; s_port:""29011""; service:""1935""; src:""207.90.244.10""; src_country:""USA""]","10","3","23","2024","1","Evening","63","3","2024-03-03 23:59:33"
"UNKNOWN","Checkpoint Next Generation Firewall Event","207.90.244.10","Accept","eth2","207.90.244.10","29011","10.83.152.35","chkmgmt-hisysmc","4","HSI_Checkpont_firewall","Standard","inbound","VPN-1 & FireWall-1","HSI_Checkpont_firewall","Check Point Next Generation Firewall","220.227.107.97","1935","TCP","17","65536","6","geo_protection","HISYSMC-FW1","false","Connection Request","Network","Success","0","","","","","","","","","","","United States","37.751","-97.822","North America","ALERT","1755","Hitachi Malicious IP detection_HSI","Activity from malicious address","Activityip","Medium","Hitachi Systems India Pvt Ltd","{0x65e4c1ed,0x1a,0x898530a,0x3fffcb4a}","bedc5bff-2c66-4e20-b527-0867c52393ce","","2024-03-04 00:05:19","2024-03-04 00:01:00","2024-03-04 00:01:03","3588","2024-03-04 00:06:01","Mar  4 00:00:08 10.83.152.8 1 2024-03-03T18:29:33Z chkmgmt-hisysmc CheckPoint 52042 - [action:""Accept""; flags:""393216""; ifdir:""inbound""; ifname:""eth2""; logid:""65536""; loguid:""{0x65e4c1ed,0x1a,0x898530a,0x3fffcb4a}""; origin:""10.83.152.35""; originsicname:""CN=HISYSMC-FW1,O=chkmgmt-hisysmc.microclinic.in.ynni43""; sequencenum:""17""; time:""1709490573""; version:""5""; __policy_id_tag:""product=VPN-1 & FireWall-1[db_tag={1E53ABA2-E497-2049-8566-3F2EB71B4FD5};mgmt=chkmgmt-hisysmc;date=1709376413;policy_name=Standard\]""; dst:""220.227.107.97""; dst_country:""IND""; inspection_information:""Geo-location inbound enforcement""; inspection_profile:""Geo_settings_upgraded_from_Recommended_Protection""; product:""VPN-1 & FireWall-1""; protection_type:""geo_protection""; proto:""6""; s_port:""29011""; service:""1935""; src:""207.90.244.10""; src_country:""USA""]","10","3","23","2024","1","Evening","63","3","2024-03-03 23:59:33"
"UNKNOWN","Checkpoint Next Generation Firewall Event","10.83.150.50","Accept","eth4","10.83.150.50","","10.83.152.35","chkmgmt-hisysmc","4","HSI_Checkpont_firewall","Standard","inbound","VPN-1 & FireWall-1","HSI_Checkpont_firewall","Check Point Next Generation Firewall","10.83.152.16","2050","TCP","26","320","6","","HISYSMC-FW1","false","Connection Request","Network","Success","0","Rule for NAC","Network","All_Port_TCP","Accept","bf5ec602-33c6-445f-9b9a-20ae6b4e834f","Internal","Internal","184","60961","","","","","","SANDBOX-Command And Control","1401","Spike in number of events over SOCKS protocol","Non-Application Layer Protocol","Activityip","Low","Hitachi Systems India Pvt Ltd","{0x405133a5,0xa1d644df,0xb5de448b,0xe47761a2}","02797af4-0aaf-4544-ab56-546c6295154f","","2024-03-04 09:47:33","2024-03-04 08:50:00","2024-03-04 08:50:03","2890","2024-03-04 09:48:03","Mar  4 08:49:37 10.83.152.8 1 2024-03-03T18:29:02Z chkmgmt-hisysmc CheckPoint 52042 - [action:""Accept""; flags:""16384""; ifdir:""inbound""; ifname:""eth4""; logid:""320""; loguid:""{0x405133a5,0xa1d644df,0xb5de448b,0xe47761a2}""; origin:""10.83.152.35""; originsicname:""CN=HISYSMC-FW1,O=chkmgmt-hisysmc.microclinic.in.ynni43""; sequencenum:""26""; time:""1709490542""; version:""5""; __policy_id_tag:""product=VPN-1 & FireWall-1[db_tag={1E53ABA2-E497-2049-8566-3F2EB71B4FD5};mgmt=chkmgmt-hisysmc;date=1709376413;policy_name=Standard\]""; aggregated_log_count:""184""; connection_count:""184""; creation_time:""1709461381""; dst:""10.83.152.16""; duration:""60961""; hll_key:""13898481877725413619""; inzone:""Internal""; last_hit_time:""1709522341""; lastupdatetime:""1709522342""; layer_name:""Network""; layer_name:""Application""; layer_uuid:""7991c42d-bf80-4c11-b6a8-bcc28df4b28f""; layer_uuid:""9b6b1dc0-f20c-45d2-ab28-27d322f0693d""; match_id:""38""; match_id:""16777246""; parent_rule:""0""; parent_rule:""0""; rule_action:""Accept""; rule_action:""Accept""; rule_name:""Rule for NAC""; rule_name:""Internal""; rule_uid:""bf5ec602-33c6-445f-9b9a-20ae6b4e834f""; rule_uid:""463e6612-b1be-4770-a9d2-d3653fbc8c99""; outzone:""Internal""; product:""VPN-1 & FireWall-1""; proto:""6""; service:""2050""; service_id:""All_Port_TCP""; src:""10.83.150.50""; update_count:""93""]","10","3","23","2024","1","Evening","63","3","2024-03-03 23:59:02"
"UNKNOWN","Checkpoint Next Generation Firewall Event","10.83.150.50","Accept","eth4","10.83.150.50","","10.83.152.35","chkmgmt-hisysmc","4","HSI_Checkpont_firewall","Standard","inbound","VPN-1 & FireWall-1","HSI_Checkpont_firewall","Check Point Next Generation Firewall","10.83.152.16","2050","TCP","95","320","6","","HISYSMC-FW1","false","Connection Request","Network","Success","0","Rule for NAC","Network","All_Port_TCP","Accept","bf5ec602-33c6-445f-9b9a-20ae6b4e834f","Internal","Internal","156","48601","","","","","","SANDBOX-Command And Control","1401","Spike in number of events over SOCKS protocol","Non-Application Layer Protocol","Activityip","Low","Hitachi Systems India Pvt Ltd","{0x405133a5,0xa1d644df,0xb5de448b,0xe47761a2}","0747a6a8-f787-4acc-ac72-85ee33abf895","","2024-03-04 09:47:33","2024-03-04 05:23:00","2024-03-04 05:24:16","2890","2024-03-04 09:48:03","Mar  4 05:22:25 10.83.152.8 1 2024-03-03T18:29:02Z chkmgmt-hisysmc CheckPoint 51885 - [action:""Accept""; flags:""16384""; ifdir:""inbound""; ifname:""eth4""; logid:""320""; loguid:""{0x405133a5,0xa1d644df,0xb5de448b,0xe47761a2}""; origin:""10.83.152.35""; originsicname:""CN=HISYSMC-FW1,O=chkmgmt-hisysmc.microclinic.in.ynni43""; sequencenum:""95""; time:""1709490542""; version:""5""; __policy_id_tag:""product=VPN-1 & FireWall-1[db_tag={1E53ABA2-E497-2049-8566-3F2EB71B4FD5};mgmt=chkmgmt-hisysmc;date=1709376413;policy_name=Standard\]""; aggregated_log_count:""156""; connection_count:""156""; creation_time:""1709461381""; dst:""10.83.152.16""; duration:""48601""; hll_key:""13898481877725413619""; inzone:""Internal""; last_hit_time:""1709509982""; lastupdatetime:""1709509982""; layer_name:""Network""; layer_name:""Application""; layer_uuid:""7991c42d-bf80-4c11-b6a8-bcc28df4b28f""; layer_uuid:""9b6b1dc0-f20c-45d2-ab28-27d322f0693d""; match_id:""38""; match_id:""16777246""; parent_rule:""0""; parent_rule:""0""; rule_action:""Accept""; rule_action:""Accept""; rule_name:""Rule for NAC""; rule_name:""Internal""; rule_uid:""bf5ec602-33c6-445f-9b9a-20ae6b4e834f""; rule_uid:""463e6612-b1be-4770-a9d2-d3653fbc8c99""; outzone:""Internal""; product:""VPN-1 & FireWall-1""; proto:""6""; service:""2050""; service_id:""All_Port_TCP""; src:""10.83.150.50""; update_count:""77""]","10","3","23","2024","1","Evening","63","3","2024-03-03 23:59:02"
"UNKNOWN","Checkpoint Next Generation Firewall Event","10.83.150.50","Accept","eth4","10.83.150.50","","10.83.152.35","chkmgmt-hisysmc","4","HSI_Checkpont_firewall","Standard","inbound","VPN-1 & FireWall-1","HSI_Checkpont_firewall","Check Point Next Generation Firewall","10.83.152.16","2050","TCP","120","320","6","","HISYSMC-FW1","false","Connection Request","Network","Success","0","Rule for NAC","Network","All_Port_TCP","Accept","bf5ec602-33c6-445f-9b9a-20ae6b4e834f","Internal","Internal","179","60361","","","","","","SANDBOX-Command And Control","1401","Spike in number of events over SOCKS protocol","Non-Application Layer Protocol","Activityip","Low","Hitachi Systems India Pvt Ltd","{0x405133a5,0xa1d644df,0xb5de448b,0xe47761a2}","0d6e1288-3b67-4522-85cd-f2fb279e6cab","","2024-03-04 09:47:33","2024-03-04 08:40:00","2024-03-04 08:40:33","2890","2024-03-04 09:48:03","Mar  4 08:39:38 10.83.152.8 1 2024-03-03T18:29:02Z chkmgmt-hisysmc CheckPoint 52042 - [action:""Accept""; flags:""16384""; ifdir:""inbound""; ifname:""eth4""; logid:""320""; loguid:""{0x405133a5,0xa1d644df,0xb5de448b,0xe47761a2}""; origin:""10.83.152.35""; originsicname:""CN=HISYSMC-FW1,O=chkmgmt-hisysmc.microclinic.in.ynni43""; sequencenum:""120""; time:""1709490542""; version:""5""; __policy_id_tag:""product=VPN-1 & FireWall-1[db_tag={1E53ABA2-E497-2049-8566-3F2EB71B4FD5};mgmt=chkmgmt-hisysmc;date=1709376413;policy_name=Standard\]""; aggregated_log_count:""179""; connection_count:""179""; creation_time:""1709461381""; dst:""10.83.152.16""; duration:""60361""; hll_key:""13898481877725413619""; inzone:""Internal""; last_hit_time:""1709521742""; lastupdatetime:""1709521742""; layer_name:""Network""; layer_name:""Application""; layer_uuid:""7991c42d-bf80-4c11-b6a8-bcc28df4b28f""; layer_uuid:""9b6b1dc0-f20c-45d2-ab28-27d322f0693d""; match_id:""38""; match_id:""16777246""; parent_rule:""0""; parent_rule:""0""; rule_action:""Accept""; rule_action:""Accept""; rule_name:""Rule for NAC""; rule_name:""Internal""; rule_uid:""bf5ec602-33c6-445f-9b9a-20ae6b4e834f""; rule_uid:""463e6612-b1be-4770-a9d2-d3653fbc8c99""; outzone:""Internal""; product:""VPN-1 & FireWall-1""; proto:""6""; service:""2050""; service_id:""All_Port_TCP""; src:""10.83.150.50""; update_count:""92""]","10","3","23","2024","1","Evening","63","3","2024-03-03 23:59:02"
"UNKNOWN","Checkpoint Next Generation Firewall Event","10.83.150.50","Accept","eth4","10.83.150.50","","10.83.152.35","chkmgmt-hisysmc","4","HSI_Checkpont_firewall","Standard","inbound","VPN-1 & FireWall-1","HSI_Checkpont_firewall","Check Point Next Generation Firewall","10.83.152.16","2050","TCP","152","320","6","","HISYSMC-FW1","false","Connection Request","Network","Success","0","Rule for NAC","Network","All_Port_TCP","Accept","bf5ec602-33c6-445f-9b9a-20ae6b4e834f","Internal","Internal","169","55561","","","","","","SANDBOX-Command And Control","1401","Spike in number of events over SOCKS protocol","Non-Application Layer Protocol","Activityip","Low","Hitachi Systems India Pvt Ltd","{0x405133a5,0xa1d644df,0xb5de448b,0xe47761a2}","15ea185c-394b-4c78-8bed-e45c96e58a69","","2024-03-04 09:47:33","2024-03-04 07:18:00","2024-03-04 07:20:14","2890","2024-03-04 09:48:03","Mar  4 07:18:25 10.83.152.8 1 2024-03-03T18:29:02Z chkmgmt-hisysmc CheckPoint 51885 - [action:""Accept""; flags:""16384""; ifdir:""inbound""; ifname:""eth4""; logid:""320""; loguid:""{0x405133a5,0xa1d644df,0xb5de448b,0xe47761a2}""; origin:""10.83.152.35""; originsicname:""CN=HISYSMC-FW1,O=chkmgmt-hisysmc.microclinic.in.ynni43""; sequencenum:""152""; time:""1709490542""; version:""5""; __policy_id_tag:""product=VPN-1 & FireWall-1[db_tag={1E53ABA2-E497-2049-8566-3F2EB71B4FD5};mgmt=chkmgmt-hisysmc;date=1709376413;policy_name=Standard\]""; aggregated_log_count:""169""; connection_count:""169""; creation_time:""1709461381""; dst:""10.83.152.16""; duration:""55561""; hll_key:""13898481877725413619""; inzone:""Internal""; last_hit_time:""1709516942""; lastupdatetime:""1709516942""; layer_name:""Network""; layer_name:""Application""; layer_uuid:""7991c42d-bf80-4c11-b6a8-bcc28df4b28f""; layer_uuid:""9b6b1dc0-f20c-45d2-ab28-27d322f0693d""; match_id:""38""; match_id:""16777246""; parent_rule:""0""; parent_rule:""0""; rule_action:""Accept""; rule_action:""Accept""; rule_name:""Rule for NAC""; rule_name:""Internal""; rule_uid:""bf5ec602-33c6-445f-9b9a-20ae6b4e834f""; rule_uid:""463e6612-b1be-4770-a9d2-d3653fbc8c99""; outzone:""Internal""; product:""VPN-1 & FireWall-1""; proto:""6""; service:""2050""; service_id:""All_Port_TCP""; src:""10.83.150.50""; update_count:""85""]","10","3","23","2024","1","Evening","63","3","2024-03-03 23:59:02"
"UNKNOWN","Checkpoint Next Generation Firewall Event","10.83.150.50","Accept","eth4","10.83.150.50","","10.83.152.35","chkmgmt-hisysmc","4","HSI_Checkpont_firewall","Standard","inbound","VPN-1 & FireWall-1","HSI_Checkpont_firewall","Check Point Next Generation Firewall","10.83.152.16","2050","TCP","19","320","6","","HISYSMC-FW1","false","Connection Request","Network","Success","0","Rule for NAC","Network","All_Port_TCP","Accept","bf5ec602-33c6-445f-9b9a-20ae6b4e834f","Internal","Internal","170","56161","","","","","","SANDBOX-Command And Control","1401","Spike in number of events over SOCKS protocol","Non-Application Layer Protocol","Activityip","Low","Hitachi Systems India Pvt Ltd","{0x405133a5,0xa1d644df,0xb5de448b,0xe47761a2}","1efa54c7-c9b4-4ecd-a295-47df3d5f3102","","2024-03-04 09:47:33","2024-03-04 07:29:00","2024-03-04 07:30:01","2890","2024-03-04 09:48:03","Mar  4 07:28:25 10.83.152.8 1 2024-03-03T18:29:02Z chkmgmt-hisysmc CheckPoint 51885 - [action:""Accept""; flags:""16384""; ifdir:""inbound""; ifname:""eth4""; logid:""320""; loguid:""{0x405133a5,0xa1d644df,0xb5de448b,0xe47761a2}""; origin:""10.83.152.35""; originsicname:""CN=HISYSMC-FW1,O=chkmgmt-hisysmc.microclinic.in.ynni43""; sequencenum:""19""; time:""1709490542""; version:""5""; __policy_id_tag:""product=VPN-1 & FireWall-1[db_tag={1E53ABA2-E497-2049-8566-3F2EB71B4FD5};mgmt=chkmgmt-hisysmc;date=1709376413;policy_name=Standard\]""; aggregated_log_count:""170""; connection_count:""170""; creation_time:""1709461381""; dst:""10.83.152.16""; duration:""56161""; hll_key:""13898481877725413619""; inzone:""Internal""; last_hit_time:""1709516942""; lastupdatetime:""1709517542""; layer_name:""Network""; layer_name:""Application""; layer_uuid:""7991c42d-bf80-4c11-b6a8-bcc28df4b28f""; layer_uuid:""9b6b1dc0-f20c-45d2-ab28-27d322f0693d""; match_id:""38""; match_id:""16777246""; parent_rule:""0""; parent_rule:""0""; rule_action:""Accept""; rule_action:""Accept""; rule_name:""Rule for NAC""; rule_name:""Internal""; rule_uid:""bf5ec602-33c6-445f-9b9a-20ae6b4e834f""; rule_uid:""463e6612-b1be-4770-a9d2-d3653fbc8c99""; outzone:""Internal""; product:""VPN-1 & FireWall-1""; proto:""6""; service:""2050""; service_id:""All_Port_TCP""; src:""10.83.150.50""; update_count:""86""]","10","3","23","2024","1","Evening","63","3","2024-03-03 23:59:02"
"UNKNOWN","Checkpoint Next Generation Firewall Event","10.83.150.50","Accept","eth4","10.83.150.50","","10.83.152.35","chkmgmt-hisysmc","4","HSI_Checkpont_firewall","Standard","inbound","VPN-1 & FireWall-1","HSI_Checkpont_firewall","Check Point Next Generation Firewall","10.83.152.16","2050","TCP","151","320","6","","HISYSMC-FW1","false","Connection Request","Network","Success","0","Rule for NAC","Network","All_Port_TCP","Accept","bf5ec602-33c6-445f-9b9a-20ae6b4e834f","Internal","Internal","173","57960","","","","","","SANDBOX-Command And Control","1401","Spike in number of events over SOCKS protocol","Non-Application Layer Protocol","Activityip","Low","Hitachi Systems India Pvt Ltd","{0x405133a5,0xa1d644df,0xb5de448b,0xe47761a2}","21baadd6-9745-4cb6-b39f-dc132410b00f","","2024-03-04 09:47:33","2024-03-04 07:59:00","2024-03-04 08:00:07","2890","2024-03-04 09:48:03","Mar  4 07:58:25 10.83.152.8 1 2024-03-03T18:29:02Z chkmgmt-hisysmc CheckPoint 51885 - [action:""Accept""; flags:""16384""; ifdir:""inbound""; ifname:""eth4""; logid:""320""; loguid:""{0x405133a5,0xa1d644df,0xb5de448b,0xe47761a2}""; origin:""10.83.152.35""; originsicname:""CN=HISYSMC-FW1,O=chkmgmt-hisysmc.microclinic.in.ynni43""; sequencenum:""151""; time:""1709490542""; version:""5""; __policy_id_tag:""product=VPN-1 & FireWall-1[db_tag={1E53ABA2-E497-2049-8566-3F2EB71B4FD5};mgmt=chkmgmt-hisysmc;date=1709376413;policy_name=Standard\]""; aggregated_log_count:""173""; connection_count:""173""; creation_time:""1709461381""; dst:""10.83.152.16""; duration:""57960""; hll_key:""13898481877725413619""; inzone:""Internal""; last_hit_time:""1709519341""; lastupdatetime:""1709519341""; layer_name:""Network""; layer_name:""Application""; layer_uuid:""7991c42d-bf80-4c11-b6a8-bcc28df4b28f""; layer_uuid:""9b6b1dc0-f20c-45d2-ab28-27d322f0693d""; match_id:""38""; match_id:""16777246""; parent_rule:""0""; parent_rule:""0""; rule_action:""Accept""; rule_action:""Accept""; rule_name:""Rule for NAC""; rule_name:""Internal""; rule_uid:""bf5ec602-33c6-445f-9b9a-20ae6b4e834f""; rule_uid:""463e6612-b1be-4770-a9d2-d3653fbc8c99""; outzone:""Internal""; product:""VPN-1 & FireWall-1""; proto:""6""; service:""2050""; service_id:""All_Port_TCP""; src:""10.83.150.50""; update_count:""88""]","10","3","23","2024","1","Evening","63","3","2024-03-03 23:59:02"
"UNKNOWN","Checkpoint Next Generation Firewall Event","10.83.150.50","Accept","eth4","10.83.150.50","","10.83.152.35","chkmgmt-hisysmc","4","HSI_Checkpont_firewall","Standard","inbound","VPN-1 & FireWall-1","HSI_Checkpont_firewall","Check Point Next Generation Firewall","10.83.152.16","2050","TCP","17","352","6","","HISYSMC-FW1","false","Connection Request","Network","Success","0","Rule for NAC","Network","All_Port_TCP","Accept","bf5ec602-33c6-445f-9b9a-20ae6b4e834f","Internal","Internal","184","62400","","","","","","SANDBOX-Command And Control","1401","Spike in number of events over SOCKS protocol","Non-Application Layer Protocol","Activityip","Low","Hitachi Systems India Pvt Ltd","{0x405133a5,0xa1d644df,0xb5de448b,0xe47761a2}","26b5799a-099b-4fa9-a324-41c9705d6030","","2024-03-04 09:47:33","2024-03-04 09:13:00","2024-03-04 09:14:18","2890","2024-03-04 09:48:03","Mar  4 09:12:23 10.83.152.8 1 2024-03-03T18:29:02Z chkmgmt-hisysmc CheckPoint 51885 - [action:""Accept""; flags:""16384""; ifdir:""inbound""; ifname:""eth4""; logid:""352""; loguid:""{0x405133a5,0xa1d644df,0xb5de448b,0xe47761a2}""; origin:""10.83.152.35""; originsicname:""CN=HISYSMC-FW1,O=chkmgmt-hisysmc.microclinic.in.ynni43""; sequencenum:""17""; time:""1709490542""; version:""5""; __policy_id_tag:""product=VPN-1 & FireWall-1[db_tag={1E53ABA2-E497-2049-8566-3F2EB71B4FD5};mgmt=chkmgmt-hisysmc;date=1709376413;policy_name=Standard\]""; aggregated_log_count:""184""; connection_count:""184""; creation_time:""1709461381""; dst:""10.83.152.16""; duration:""62400""; hll_key:""13898481877725413619""; inzone:""Internal""; last_hit_time:""1709522341""; lastupdatetime:""1709523781""; layer_name:""Network""; layer_name:""Application""; layer_uuid:""7991c42d-bf80-4c11-b6a8-bcc28df4b28f""; layer_uuid:""9b6b1dc0-f20c-45d2-ab28-27d322f0693d""; match_id:""38""; match_id:""16777246""; parent_rule:""0""; parent_rule:""0""; rule_action:""Accept""; rule_action:""Accept""; rule_name:""Rule for NAC""; rule_name:""Internal""; rule_uid:""bf5ec602-33c6-445f-9b9a-20ae6b4e834f""; rule_uid:""463e6612-b1be-4770-a9d2-d3653fbc8c99""; outzone:""Internal""; product:""VPN-1 & FireWall-1""; proto:""6""; service:""2050""; service_id:""All_Port_TCP""; src:""10.83.150.50""; update_count:""94""]","10","3","23","2024","1","Evening","63","3","2024-03-03 23:59:02"
"UNKNOWN","Checkpoint Next Generation Firewall Event","10.83.150.50","Accept","eth4","10.83.150.50","","10.83.152.35","chkmgmt-hisysmc","4","HSI_Checkpont_firewall","Standard","inbound","VPN-1 & FireWall-1","HSI_Checkpont_firewall","Check Point Next Generation Firewall","10.83.152.16","2050","TCP","152","320","6","","HISYSMC-FW1","false","Connection Request","Network","Success","0","Rule for NAC","Network","All_Port_TCP","Accept","bf5ec602-33c6-445f-9b9a-20ae6b4e834f","Internal","Internal","169","55561","","","","","","SANDBOX-Command And Control","1401","Spike in number of events over SOCKS protocol","Non-Application Layer Protocol","Activityip","Low","Hitachi Systems India Pvt Ltd","{0x405133a5,0xa1d644df,0xb5de448b,0xe47761a2}","29502a1c-6e56-4d05-8a3a-512b20a66e4a","","2024-03-04 09:47:33","2024-03-04 07:19:00","2024-03-04 07:20:18","2890","2024-03-04 09:48:03","Mar  4 07:19:37 10.83.152.8 1 2024-03-03T18:29:02Z chkmgmt-hisysmc CheckPoint 52042 - [action:""Accept""; flags:""16384""; ifdir:""inbound""; ifname:""eth4""; logid:""320""; loguid:""{0x405133a5,0xa1d644df,0xb5de448b,0xe47761a2}""; origin:""10.83.152.35""; originsicname:""CN=HISYSMC-FW1,O=chkmgmt-hisysmc.microclinic.in.ynni43""; sequencenum:""152""; time:""1709490542""; version:""5""; __policy_id_tag:""product=VPN-1 & FireWall-1[db_tag={1E53ABA2-E497-2049-8566-3F2EB71B4FD5};mgmt=chkmgmt-hisysmc;date=1709376413;policy_name=Standard\]""; aggregated_log_count:""169""; connection_count:""169""; creation_time:""1709461381""; dst:""10.83.152.16""; duration:""55561""; hll_key:""13898481877725413619""; inzone:""Internal""; last_hit_time:""1709516942""; lastupdatetime:""1709516942""; layer_name:""Network""; layer_name:""Application""; layer_uuid:""7991c42d-bf80-4c11-b6a8-bcc28df4b28f""; layer_uuid:""9b6b1dc0-f20c-45d2-ab28-27d322f0693d""; match_id:""38""; match_id:""16777246""; parent_rule:""0""; parent_rule:""0""; rule_action:""Accept""; rule_action:""Accept""; rule_name:""Rule for NAC""; rule_name:""Internal""; rule_uid:""bf5ec602-33c6-445f-9b9a-20ae6b4e834f""; rule_uid:""463e6612-b1be-4770-a9d2-d3653fbc8c99""; outzone:""Internal""; product:""VPN-1 & FireWall-1""; proto:""6""; service:""2050""; service_id:""All_Port_TCP""; src:""10.83.150.50""; update_count:""85""]","10","3","23","2024","1","Evening","63","3","2024-03-03 23:59:02"
"UNKNOWN","Checkpoint Next Generation Firewall Event","10.83.150.50","Accept","eth4","10.83.150.50","","10.83.152.35","chkmgmt-hisysmc","4","HSI_Checkpont_firewall","Standard","inbound","VPN-1 & FireWall-1","HSI_Checkpont_firewall","Check Point Next Generation Firewall","10.83.152.16","2050","TCP","28","320","6","","HISYSMC-FW1","false","Connection Request","Network","Success","0","Rule for NAC","Network","All_Port_TCP","Accept","bf5ec602-33c6-445f-9b9a-20ae6b4e834f","Internal","Internal","176","59160","","","","","","SANDBOX-Command And Control","1401","Spike in number of events over SOCKS protocol","Non-Application Layer Protocol","Activityip","Low","Hitachi Systems India Pvt Ltd","{0x405133a5,0xa1d644df,0xb5de448b,0xe47761a2}","2fdb5f92-a244-4ac1-94f1-67ab8a3c5303","","2024-03-04 09:47:33","2024-03-04 08:19:00","2024-03-04 08:20:13","2890","2024-03-04 09:48:03","Mar  4 08:18:24 10.83.152.8 1 2024-03-03T18:29:02Z chkmgmt-hisysmc CheckPoint 51885 - [action:""Accept""; flags:""16384""; ifdir:""inbound""; ifname:""eth4""; logid:""320""; loguid:""{0x405133a5,0xa1d644df,0xb5de448b,0xe47761a2}""; origin:""10.83.152.35""; originsicname:""CN=HISYSMC-FW1,O=chkmgmt-hisysmc.microclinic.in.ynni43""; sequencenum:""28""; time:""1709490542""; version:""5""; __policy_id_tag:""product=VPN-1 & FireWall-1[db_tag={1E53ABA2-E497-2049-8566-3F2EB71B4FD5};mgmt=chkmgmt-hisysmc;date=1709376413;policy_name=Standard\]""; aggregated_log_count:""176""; connection_count:""176""; creation_time:""1709461381""; dst:""10.83.152.16""; duration:""59160""; hll_key:""13898481877725413619""; inzone:""Internal""; last_hit_time:""1709520182""; lastupdatetime:""1709520541""; layer_name:""Network""; layer_name:""Application""; layer_uuid:""7991c42d-bf80-4c11-b6a8-bcc28df4b28f""; layer_uuid:""9b6b1dc0-f20c-45d2-ab28-27d322f0693d""; match_id:""38""; match_id:""16777246""; parent_rule:""0""; parent_rule:""0""; rule_action:""Accept""; rule_action:""Accept""; rule_name:""Rule for NAC""; rule_name:""Internal""; rule_uid:""bf5ec602-33c6-445f-9b9a-20ae6b4e834f""; rule_uid:""463e6612-b1be-4770-a9d2-d3653fbc8c99""; outzone:""Internal""; product:""VPN-1 & FireWall-1""; proto:""6""; service:""2050""; service_id:""All_Port_TCP""; src:""10.83.150.50""; update_count:""90""]","10","3","23","2024","1","Evening","63","3","2024-03-03 23:59:02"
